"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","323","Cenario 07: Não deve realizar login com email e senha com espaços em branco","","Mon Mar 17 20:11:09 GMT 2025","passed","Mon Mar 17 20:11:10 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithSpacesInCredentials"
"","290","Cenario 01: Deve realizar edição com sucesso","","Mon Mar 17 20:11:14 GMT 2025","passed","Mon Mar 17 20:11:14 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserSuccessful"
"","320","Cenario 06: Deve validar o contrato de resposta ao realizar cadastro com sucesso","","Mon Mar 17 20:11:13 GMT 2025","passed","Mon Mar 17 20:11:14 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","validateRegistrationSuccessContract"
"","337","Cenario 05: Deve falhar ao realizar cadastro com senha em branco","","Mon Mar 17 20:11:13 GMT 2025","passed","Mon Mar 17 20:11:13 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyPassword"
"","475","Cenario 02: Não deve realizar login com email invalido","","Mon Mar 17 20:11:08 GMT 2025","passed","Mon Mar 17 20:11:08 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidEmail"
"","356","Cenario 09: Não deve realizar login com senha nula","","Mon Mar 17 20:11:10 GMT 2025","passed","Mon Mar 17 20:11:10 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullPassword"
"","1155","Cenario 10: Deve validar o contrato de resposta ao realizar login com sucesso","","Mon Mar 17 20:11:10 GMT 2025","passed","Mon Mar 17 20:11:12 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","validateLoginSuccessContract"
"","366","Cenario 03: Não deve realizar login com email vazio","","Mon Mar 17 20:11:08 GMT 2025","passed","Mon Mar 17 20:11:08 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyEmail"
"","313","Cenario 03: Deve falhar ao realizar cadastro com nome em branco","","Mon Mar 17 20:11:12 GMT 2025","passed","Mon Mar 17 20:11:13 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyName"
"","308","Cenario 04: Deve falhar ao realizar cadastro com email em branco","","Mon Mar 17 20:11:13 GMT 2025","passed","Mon Mar 17 20:11:13 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithEmptyEmail"
"","343","Cenario 04: Não deve realizar login com senha inválida","","Mon Mar 17 20:11:08 GMT 2025","passed","Mon Mar 17 20:11:09 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithInvalidPassword"
"","3938","Cenario 01: Deve realizar login com sucesso","","Mon Mar 17 20:11:04 GMT 2025","passed","Mon Mar 17 20:11:08 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginSuccessful"
"","182","Cenario 02: Deve validar o contrato de resposta ao obter um usuário na lista","","Mon Mar 17 20:11:15 GMT 2025","passed","Mon Mar 17 20:11:16 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","validateGetUserContract"
"","353","Cenario 04: Deve falhar ao realizar edição com campos nulos","","Mon Mar 17 20:11:15 GMT 2025","passed","Mon Mar 17 20:11:15 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithNullFields"
"","308","Cenario 02: Deve falhar ao realizar edição com todos os dados em branco","","Mon Mar 17 20:11:14 GMT 2025","passed","Mon Mar 17 20:11:14 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editUserWithInvalidData"
"","173","Cenario 01: Deve obter um usuario na lista","","Mon Mar 17 20:11:15 GMT 2025","passed","Mon Mar 17 20:11:15 GMT 2025","","Feature: Teste de Obtenção de Usuário","automation.dev.serverest.api.tests.GetUserTest","getAUserInTheList"
"","438","Cenario 01: Deve realizar cadastro com sucesso","","Mon Mar 17 20:11:12 GMT 2025","passed","Mon Mar 17 20:11:12 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationSuccessful"
"","291","Cenario 02: Deve falhar ao realizar cadastro com e-mail inválido","","Mon Mar 17 20:11:12 GMT 2025","passed","Mon Mar 17 20:11:12 GMT 2025","","Feature: Teste de Cadastro de Usuário","automation.dev.serverest.api.tests.RegisterTest","registrationWithInvalidEmail"
"","346","Cenario 06: Não deve realizar login com email e senha vazios","","Mon Mar 17 20:11:09 GMT 2025","passed","Mon Mar 17 20:11:09 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","300","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","Mon Mar 17 20:11:14 GMT 2025","passed","Mon Mar 17 20:11:15 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","editNonExistentUser"
"","314","Cenario 08: Não deve realizar login com email nulo","","Mon Mar 17 20:11:10 GMT 2025","passed","Mon Mar 17 20:11:10 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithNullEmail"
"","336","Cenario 05: Não deve realizar login com senha vazia","","Mon Mar 17 20:11:09 GMT 2025","passed","Mon Mar 17 20:11:09 GMT 2025","","Feature: Teste de Login de Usuário","automation.dev.serverest.api.tests.LoginUserTest","loginWithEmptyPassword"
"","293","Cenario 05: Deve validar o contrato de resposta ao editar usuário com sucesso","","Mon Mar 17 20:11:15 GMT 2025","passed","Mon Mar 17 20:11:15 GMT 2025","","Feature: Testes de Edição de Usuário","automation.dev.serverest.api.tests.EditUserTest","validateEditUserContract"
